customer_id,customer_name,age,gender,income,loyalty_points,is_member,order_date,order_time,product_1,product_2,product_3,product_4,product_5,category_1,category_2,category_3,category_4,category_5,price_1,price_2,price_3,price_4,price_5,quantity_1,quantity_2,quantity_3,quantity_4,quantity_5
7691,Steve Wright,48,Female,53545.17,69,False,2023-01-20,15:44:35,C,E,K,P,T,Electronics,Outdoor,Snacks,Games,Beauty,283.84,149.63,35.05,6.21,0.67,1,1,4,42,20
7692,Kimberly Edwards,56,Male,48273.04,376,False,2022-07-21,14:43:34,B,H,L,N,T,Books,Outdoor,Food,Toys,Beauty,109.51,137.49,28.17,4.75,0.86,4,1,8,46,58
7693,Sandra Mcgrath,27,Other,29333.26,892,True,2023-04-01,04:17:22,B,F,J,O,T,Electronics,Home,Drinks,Games,Beauty,170.25,122.15,6.34,5.22,8.12,4,2,4,40,73
7694,Keith Smith,57,Other,43687.29,458,True,2022-11-14,02:56:26,A,F,L,N,R,Books,Office,Drinks,Games,Health,87.81,139.86,43.46,18.82,9.62,1,9,18,6,80
7695,Frederick Price,62,Male,63788.87,41,False,2023-03-01,07:29:10,B,F,J,M,T,Clothing,Office,Food,Games,Health,337.41,155.65,47.06,3.4,8.08,1,2,11,41,70
7696,Ashley Gilbert,57,Female,47554.83,966,False,2022-12-27,07:44:23,C,G,L,P,Q,Books,Office,Drinks,Sports,Beauty,461.02,61.09,16.59,8.88,3.74,2,2,16,49,88
7697,Danielle Warner,49,Other,34334.46,181,False,2023-03-12,12:57:22,C,F,J,N,S,Electronics,Home,Snacks,Games,Pets,195.49,145.32,26.89,19.89,6.09,1,4,18,3,53
7698,Peter Ramsey,51,Male,47080.43,500,False,2023-02-21,06:03:27,D,H,J,N,S,Clothing,Office,Drinks,Toys,Beauty,62.0,195.53,9.61,7.86,5.06,3,3,4,30,99
7699,Michael Buchanan,36,Other,62050.9,373,False,2022-10-20,19:37:54,B,E,K,M,S,Clothing,Outdoor,Drinks,Toys,Pets,155.82,147.88,15.63,14.72,7.02,2,6,4,27,14
7700,Scott Morris,27,Other,38304.74,827,False,2022-09-14,19:55:31,B,H,L,P,R,Electronics,Home,Drinks,Sports,Pets,388.05,139.01,49.99,2.99,6.84,3,2,11,16,92
7701,Scott Henderson,50,Female,48732.87,110,False,2023-02-06,22:19:30,B,G,J,N,Q,Clothing,Outdoor,Food,Games,Health,419.85,153.23,26.51,18.4,3.26,3,9,1,7,58
7702,Grant Young,62,Male,45361.28,89,True,2022-08-01,18:46:33,C,E,L,P,R,Electronics,Home,Snacks,Toys,Health,43.76,172.29,6.44,3.99,6.01,4,3,5,20,9
7703,Carrie Branch,19,Other,56371.98,926,True,2022-09-10,19:15:10,B,H,I,N,R,Clothing,Office,Snacks,Toys,Pets,86.17,148.74,9.07,8.94,2.91,1,1,8,14,33
7704,Jacqueline Davis,41,Male,55976.43,483,True,2022-10-18,13:54:32,B,F,K,N,Q,Electronics,Outdoor,Snacks,Toys,Health,451.61,81.35,28.63,9.89,4.48,1,8,13,22,45
7705,Tiffany Smith,36,Male,40098.32,263,False,2022-09-09,20:41:35,B,G,L,P,R,Clothing,Outdoor,Snacks,Sports,Beauty,478.18,70.48,24.43,2.54,9.32,4,5,10,4,39
7706,Kristina Anderson,58,Other,37662.21,171,False,2022-11-10,04:32:35,A,H,J,P,Q,Electronics,Office,Snacks,Sports,Pets,311.61,154.34,36.9,7.47,1.48,2,1,6,8,86
7707,Jessica Morris,42,Female,49459.94,956,False,2023-02-03,10:52:54,C,F,I,N,T,Electronics,Office,Food,Sports,Health,372.33,70.32,14.3,1.98,9.45,3,8,1,14,42
7708,Gerald Palmer,61,Other,62330.37,371,False,2023-03-31,22:05:09,D,H,L,N,S,Clothing,Office,Snacks,Sports,Beauty,66.83,96.82,32.75,19.54,5.82,1,2,16,3,83
7709,Melissa Levy,51,Other,41283.7,729,True,2022-09-09,12:33:43,B,H,K,N,R,Electronics,Home,Drinks,Sports,Beauty,82.42,77.11,4.63,3.83,8.7,1,8,12,47,15
7710,Kendra Kim,27,Male,44148.89,60,False,2022-05-30,05:34:29,B,F,L,P,Q,Electronics,Outdoor,Snacks,Games,Beauty,73.9,83.05,36.33,14.09,3.04,2,6,4,13,19
7711,Kathryn Howard,20,Female,61203.57,359,False,2022-09-30,02:40:06,B,E,L,O,R,Books,Home,Snacks,Toys,Health,171.9,59.76,37.33,5.51,4.0,3,1,4,44,57
7712,David Wright,30,Other,47486.89,340,False,2022-10-26,21:34:33,B,E,J,M,Q,Clothing,Outdoor,Food,Toys,Health,102.38,36.84,3.48,4.47,9.45,2,4,6,14,14
7713,William Lewis,28,Male,47380.57,309,False,2022-08-22,02:27:31,A,F,I,O,S,Clothing,Office,Food,Toys,Health,189.81,98.14,18.5,11.42,3.73,2,3,5,23,71
7714,Paul Ritter,44,Female,41727.17,323,False,2022-07-09,20:37:42,D,F,I,P,Q,Electronics,Outdoor,Food,Toys,Beauty,321.0,96.96,11.75,11.98,9.04,4,4,1,48,86
7715,Mary Johnson,44,Female,38544.33,722,True,2023-01-04,13:16:17,D,F,J,M,R,Books,Office,Snacks,Sports,Pets,22.34,44.42,28.99,5.16,8.05,4,9,18,10,85
7716,Denise Castro,28,Female,44653.8,232,False,2023-02-13,18:41:57,C,E,J,P,Q,Electronics,Home,Snacks,Toys,Health,118.28,26.47,12.44,16.17,6.81,1,5,11,46,70
7717,Eric Wilson,52,Other,56261.48,222,False,2023-02-16,23:40:32,D,H,L,P,T,Clothing,Outdoor,Food,Games,Beauty,253.27,111.7,19.48,10.11,3.38,1,6,7,32,84
7718,Angela Valdez,43,Female,48707.45,330,True,2023-02-23,02:45:16,D,F,I,O,S,Clothing,Outdoor,Snacks,Games,Pets,132.89,8.89,41.81,17.68,5.19,4,9,8,3,26
7719,Sherry Harrison,25,Female,50849.69,671,False,2023-01-04,01:03:28,B,H,I,P,S,Electronics,Home,Drinks,Toys,Pets,349.45,39.69,37.55,1.53,3.35,1,3,3,26,31
7720,William Simpson,43,Female,48122.89,415,False,2022-07-30,17:32:38,D,F,J,N,Q,Electronics,Home,Snacks,Toys,Beauty,237.88,41.17,10.49,19.47,6.79,1,6,17,11,88
7721,Kristen Patel,18,Male,53296.82,497,False,2023-01-27,00:28:48,D,E,I,N,T,Electronics,Home,Snacks,Sports,Health,377.34,65.94,42.86,11.05,9.33,3,4,11,37,99
7722,Janice Rodriguez,36,Male,63171.6,293,False,2022-10-30,19:36:52,A,H,K,M,R,Books,Home,Food,Toys,Pets,367.89,10.5,31.72,2.94,3.11,1,2,9,15,32
7723,Stephanie Fuller,20,Female,49552.73,643,True,2022-09-03,04:41:56,B,H,L,N,T,Books,Outdoor,Snacks,Sports,Health,313.57,45.45,24.2,19.91,0.85,3,8,8,41,67
7724,Noah Richardson,48,Other,56488.43,456,True,2023-02-01,05:07:22,C,E,J,M,T,Clothing,Office,Drinks,Games,Pets,296.51,25.73,46.78,7.8,5.61,4,9,9,12,62
7725,Melanie Taylor,40,Female,37184.49,831,True,2022-04-20,05:32:18,D,E,L,N,T,Electronics,Office,Snacks,Games,Beauty,478.47,72.12,35.69,13.13,4.23,4,9,3,24,10
7726,Ryan Alvarez,54,Other,25829.26,147,True,2022-08-18,11:30:58,B,G,K,O,T,Electronics,Outdoor,Food,Sports,Pets,63.01,111.11,8.77,4.51,5.41,3,7,3,44,45
7727,Dennis Guerrero,60,Other,44514.23,829,False,2022-08-27,10:52:48,D,F,L,P,R,Clothing,Home,Snacks,Toys,Pets,106.82,29.78,46.1,17.89,3.31,3,5,10,30,41
7728,Robert Fuller DVM,60,Other,50451.2,343,False,2022-08-23,16:43:12,C,G,L,M,R,Clothing,Home,Food,Sports,Beauty,292.12,169.75,41.57,1.64,3.4,3,1,3,39,97
7729,Nicole Garza,57,Female,60442.42,132,False,2022-08-07,19:37:42,D,G,K,N,Q,Clothing,Outdoor,Food,Games,Beauty,340.84,172.01,35.35,16.74,3.55,2,8,3,17,76
7730,Christine Brown,25,Male,62617.61,44,False,2023-01-29,07:23:00,B,G,J,O,R,Books,Office,Snacks,Games,Health,166.45,124.54,48.61,5.24,1.08,3,8,5,21,18
7731,Claudia Goodman,21,Female,44491.49,128,False,2022-05-29,05:44:11,B,G,L,N,Q,Books,Outdoor,Snacks,Sports,Pets,296.0,128.4,30.9,11.74,0.83,3,1,3,35,73
7732,Nicholas Mcdonald,35,Female,54211.0,751,False,2022-05-16,04:21:12,D,F,K,P,S,Electronics,Home,Drinks,Toys,Health,394.19,183.48,24.22,11.72,8.53,3,2,16,9,9
7733,Julie Hendrix,39,Other,57510.62,659,True,2023-01-27,10:25:51,B,G,L,M,T,Electronics,Office,Snacks,Games,Health,433.56,184.46,45.0,1.68,9.7,2,4,1,2,34
7734,Antonio Moore,55,Other,47758.13,777,True,2022-05-13,09:58:06,C,G,L,N,R,Clothing,Outdoor,Snacks,Toys,Pets,450.53,143.28,32.49,6.53,6.77,2,5,6,43,38
7735,Jessica Moore,28,Other,44814.08,227,False,2022-11-01,15:23:30,B,E,I,M,S,Books,Outdoor,Food,Games,Health,472.6,72.3,42.74,16.36,6.04,3,5,3,49,33
7736,Linda Cantrell,49,Male,47653.97,396,False,2023-02-24,01:57:47,D,E,K,N,R,Electronics,Outdoor,Food,Toys,Beauty,235.38,160.68,34.86,13.37,8.44,4,9,17,30,4
7737,Bradley Skinner,30,Other,46589.32,729,False,2022-07-02,22:18:53,C,F,K,N,T,Electronics,Outdoor,Snacks,Sports,Beauty,105.0,123.58,24.95,1.69,3.56,2,1,16,23,20
7738,Debra Gibbs,24,Other,45583.74,304,False,2022-06-30,18:56:14,B,G,L,O,T,Books,Office,Drinks,Games,Beauty,291.72,171.11,41.35,10.65,4.02,3,2,15,11,47
7739,Yvette Dunn,19,Female,52671.11,119,False,2023-01-22,05:02:17,A,F,I,M,T,Clothing,Home,Food,Games,Beauty,229.79,16.22,41.79,9.87,3.95,3,6,8,6,64
7740,Juan Jimenez,22,Female,45956.14,988,True,2022-05-23,09:28:31,D,E,I,O,S,Books,Office,Drinks,Toys,Pets,442.3,145.51,13.37,6.25,5.22,4,6,3,7,39
7741,Alexandra Sanchez,59,Male,58097.58,809,True,2023-04-05,03:35:24,A,H,J,O,S,Books,Office,Snacks,Sports,Pets,356.32,105.66,34.86,6.76,3.2,3,3,9,28,44
7742,Robert Davis,48,Male,53020.38,382,True,2022-06-16,02:16:27,B,H,J,M,S,Clothing,Office,Snacks,Sports,Health,242.28,80.75,36.45,3.94,0.67,1,7,17,42,87
7743,Samuel Patton,42,Female,45086.89,496,False,2023-01-14,22:53:09,D,H,L,O,R,Books,Office,Drinks,Games,Pets,495.13,44.56,17.36,18.37,4.57,3,8,8,20,22
7744,Dakota Baker,64,Male,56805.94,902,False,2022-08-27,17:59:12,A,G,K,P,Q,Books,Office,Drinks,Sports,Pets,346.94,16.78,47.76,2.62,7.96,1,7,10,1,73
7745,Richard Reed,24,Female,59305.28,540,True,2023-01-01,14:41:26,B,E,L,M,Q,Electronics,Office,Snacks,Sports,Health,480.69,28.65,38.49,19.91,1.46,4,3,3,10,25
7746,Paul Dalton,29,Other,46957.08,681,True,2023-01-26,11:13:08,A,G,K,O,Q,Electronics,Office,Snacks,Games,Health,261.71,143.03,12.08,10.81,1.08,1,1,3,45,11
7747,Lauren Kaiser,38,Female,58625.56,263,True,2023-02-18,13:56:40,D,F,J,M,Q,Clothing,Office,Food,Sports,Pets,368.27,187.12,15.83,12.75,5.43,1,9,18,42,85
7748,Andrew Ward,26,Other,38976.23,322,False,2023-03-18,11:16:09,C,H,K,M,Q,Electronics,Office,Food,Games,Pets,106.6,77.21,27.31,3.9,9.14,3,9,8,17,7
7749,Tanya Martinez,48,Female,47592.8,340,False,2023-03-04,22:42:23,B,F,I,N,T,Books,Office,Food,Toys,Health,207.5,95.7,17.04,3.28,7.67,4,7,13,46,44
7750,James Smith,20,Other,66763.27,983,True,2022-10-06,18:47:18,A,E,I,M,T,Electronics,Office,Drinks,Toys,Health,139.05,117.87,19.04,3.9,8.89,2,8,1,22,58
7751,Christopher White,26,Male,60302.52,231,False,2022-07-09,13:00:41,B,F,L,P,S,Books,Outdoor,Drinks,Sports,Pets,176.71,35.38,35.26,6.46,3.14,4,1,11,45,83
7752,Aaron White,24,Other,46502.08,961,True,2022-05-25,02:33:29,A,H,K,N,S,Electronics,Office,Drinks,Sports,Beauty,163.67,93.25,37.94,7.17,7.51,2,2,17,32,64
7753,Dillon Brown,46,Other,35930.96,794,True,2022-06-22,06:38:29,B,E,I,O,Q,Books,Office,Food,Sports,Health,58.1,184.68,18.27,13.61,6.83,2,1,11,44,68
7754,Angela Smith,46,Other,45328.45,28,True,2023-02-03,21:19:12,B,G,K,M,S,Electronics,Outdoor,Food,Games,Beauty,159.95,56.28,37.79,2.16,6.97,2,6,12,42,42
7755,Anthony Richardson,34,Female,44638.65,982,True,2022-12-12,01:54:33,B,F,K,M,T,Clothing,Home,Drinks,Toys,Pets,329.56,100.18,22.43,16.7,1.87,4,8,13,37,81
7756,Karen Riley,34,Other,57621.38,695,True,2022-07-15,03:59:50,C,F,J,O,R,Books,Outdoor,Drinks,Sports,Beauty,434.92,37.72,23.3,13.86,3.3,1,3,9,29,63
7757,Cheyenne Salazar,46,Other,45407.41,222,False,2023-03-23,18:04:43,B,F,I,M,R,Books,Home,Snacks,Sports,Beauty,119.79,71.58,37.48,4.47,9.34,1,2,14,15,99
7758,Alexander Gates,64,Other,59059.08,775,True,2023-01-24,06:24:40,D,F,K,N,R,Books,Outdoor,Food,Games,Beauty,483.16,191.43,42.39,4.29,5.85,1,7,16,30,64
7759,Kenneth Payne,47,Male,52849.02,532,False,2022-07-17,16:47:16,C,G,L,O,Q,Books,Outdoor,Food,Sports,Health,92.6,176.69,26.96,7.63,9.94,1,1,5,46,24
7760,Vanessa Johnson,39,Female,58266.02,738,True,2022-11-24,11:15:16,D,H,I,P,Q,Electronics,Office,Snacks,Games,Pets,113.48,56.64,32.75,3.07,1.89,4,7,12,35,5
7761,Mrs. Erika Gomez PhD,36,Female,43301.07,801,False,2022-12-02,07:36:33,B,F,L,M,S,Electronics,Home,Snacks,Sports,Health,163.8,199.78,44.28,5.34,3.1,1,9,7,45,24
7762,David Evans,40,Other,33584.12,767,False,2022-12-26,03:18:10,D,H,J,O,T,Clothing,Outdoor,Drinks,Sports,Beauty,353.42,97.23,3.53,14.57,7.74,2,7,13,12,90
7763,Jason Mcmillan,32,Other,46164.33,199,True,2022-06-09,10:17:14,A,F,I,O,T,Books,Home,Snacks,Games,Pets,59.54,115.79,45.22,5.12,2.73,3,9,3,17,81
7764,James Davis,62,Male,50135.87,830,True,2022-08-05,23:14:08,C,H,I,P,Q,Clothing,Office,Snacks,Games,Health,243.48,125.5,16.94,2.13,8.63,4,4,10,47,84
7765,Anna Hunter,46,Other,42143.38,147,True,2023-02-22,10:06:30,D,G,J,O,R,Books,Home,Drinks,Games,Beauty,81.8,46.23,46.51,13.19,5.79,2,5,11,19,6
7766,Austin Thomas,61,Other,57527.16,989,False,2023-01-13,01:04:41,B,E,L,P,S,Clothing,Home,Snacks,Games,Health,159.97,120.94,43.11,10.76,9.26,2,4,17,15,85
7767,William Gonzalez,20,Other,44346.13,226,False,2022-10-09,15:55:27,C,G,L,N,S,Books,Home,Drinks,Toys,Health,142.09,116.62,41.15,12.01,2.85,4,7,5,14,71
7768,George King,60,Other,53434.48,869,False,2022-08-06,13:30:35,D,G,I,O,S,Clothing,Home,Food,Games,Beauty,255.56,174.49,40.18,7.85,2.08,1,7,16,33,56
7769,Stanley Barnes,20,Female,37285.86,96,False,2022-04-10,01:13:24,C,F,K,P,T,Electronics,Outdoor,Snacks,Sports,Beauty,307.06,17.99,3.45,15.14,7.4,3,3,1,1,19
7770,Kristin Turner,55,Female,40226.27,286,False,2022-09-15,03:41:02,A,G,J,O,Q,Electronics,Office,Drinks,Games,Beauty,149.86,134.2,37.48,11.56,8.63,4,3,6,32,19
7771,Jason Michael,29,Other,47289.28,678,False,2022-10-24,09:32:32,A,F,I,P,Q,Books,Home,Food,Toys,Health,332.08,142.04,15.41,15.43,9.08,2,8,17,18,5
7772,Jane Gordon,34,Other,52985.31,368,False,2023-02-25,16:30:56,D,H,K,O,Q,Clothing,Outdoor,Food,Sports,Health,477.57,25.62,32.34,15.4,7.71,1,3,18,40,47
7773,Russell Turner,64,Female,47652.82,982,False,2022-09-13,01:52:11,C,G,K,O,T,Books,Office,Food,Toys,Pets,224.19,5.47,40.0,5.37,3.47,4,4,16,42,74
7774,Meagan Alvarado,53,Female,65883.91,998,True,2022-06-12,21:28:13,D,H,J,N,S,Electronics,Home,Drinks,Sports,Health,158.74,89.69,11.51,2.64,8.94,3,4,17,24,30
7775,Andrew Franco,44,Female,57683.48,25,True,2022-11-05,23:13:54,B,G,K,M,S,Clothing,Outdoor,Drinks,Sports,Beauty,319.04,69.31,26.9,10.97,8.48,1,4,10,48,52
7776,James Davis,53,Female,64221.6,374,True,2023-04-03,16:23:23,B,E,K,M,T,Electronics,Outdoor,Food,Games,Health,420.2,21.26,4.17,13.59,6.57,4,7,16,3,85
7777,Stacy Proctor,20,Female,30178.95,741,True,2022-06-12,01:28:05,B,E,K,M,Q,Books,Home,Drinks,Sports,Pets,97.25,131.36,21.8,10.33,6.62,2,8,1,13,4
7778,Kimberly Brewer,29,Female,44644.2,703,False,2022-06-16,04:45:44,B,E,L,N,Q,Electronics,Outdoor,Snacks,Sports,Pets,494.94,150.52,48.09,5.57,1.65,4,2,18,16,88
7779,Jeremy Young,46,Male,38458.45,419,True,2022-12-26,09:21:09,A,H,J,N,Q,Books,Home,Snacks,Games,Health,80.58,129.79,37.14,11.98,1.83,4,4,5,35,54
7780,Steven Shaw,46,Other,54876.83,831,False,2023-04-05,05:25:34,B,G,K,O,R,Clothing,Outdoor,Food,Games,Health,258.04,15.76,13.18,1.2,5.89,1,7,9,29,77
7781,Michelle Hawkins,32,Female,46428.66,530,True,2022-12-31,07:53:47,C,F,I,M,T,Books,Office,Food,Games,Pets,116.3,53.94,41.54,11.11,7.29,4,2,14,13,68
7782,Jose Gibson,39,Female,45874.65,468,False,2023-02-26,08:21:55,D,F,I,P,R,Clothing,Home,Snacks,Games,Health,60.47,111.84,6.14,16.96,6.32,4,8,11,46,55
7783,Ryan Delacruz,30,Other,46919.68,582,False,2022-10-06,23:00:09,C,H,L,M,Q,Books,Office,Food,Sports,Beauty,436.05,177.01,5.15,19.65,5.79,4,9,3,27,75
7784,James Foster,43,Other,48686.74,498,True,2022-06-18,12:44:57,C,H,J,P,R,Clothing,Outdoor,Snacks,Sports,Pets,70.0,114.76,3.64,8.21,7.15,3,5,8,11,65
7785,Francisco Nixon,22,Female,40055.46,575,False,2022-05-28,15:13:18,A,F,K,M,Q,Books,Office,Drinks,Sports,Health,174.91,52.66,13.91,7.44,5.12,1,3,5,33,88
7786,James Dean,49,Other,49028.15,720,False,2022-04-21,22:29:46,B,G,I,M,T,Clothing,Outdoor,Food,Toys,Beauty,11.27,23.01,5.69,1.95,9.66,2,8,11,4,17
7787,Brandy Wilson,19,Female,46503.62,570,True,2022-09-20,05:27:20,B,E,L,M,S,Electronics,Office,Drinks,Games,Beauty,149.76,75.17,41.23,7.47,2.03,2,7,9,20,34
7788,Michael Blankenship,41,Other,45499.22,993,True,2022-04-27,18:45:02,D,E,L,M,R,Electronics,Office,Drinks,Sports,Pets,145.98,53.88,17.09,7.6,4.56,1,3,8,15,78
7789,Miranda Quinn,20,Female,47618.03,851,False,2023-02-23,12:58:47,B,H,I,P,R,Clothing,Office,Snacks,Sports,Beauty,314.18,112.18,38.5,7.82,1.79,1,1,10,42,83
7790,Amy Williams,63,Male,43147.59,462,False,2023-01-09,18:43:03,B,G,I,P,R,Books,Office,Drinks,Games,Beauty,474.02,151.09,41.22,1.56,2.53,3,1,19,47,77
7791,Joseph Pruitt,51,Other,61176.79,881,False,2022-10-05,10:45:54,B,G,K,N,Q,Clothing,Home,Food,Sports,Health,378.07,126.46,26.2,19.25,8.59,1,4,17,46,39
7792,Helen Moore,42,Female,40521.56,926,True,2022-10-09,17:20:29,C,G,J,P,Q,Books,Home,Food,Toys,Pets,438.97,88.41,43.41,19.37,9.24,1,9,9,36,20
7793,Kimberly Hardy,51,Male,60293.34,992,False,2022-08-06,03:09:49,B,F,K,O,Q,Clothing,Outdoor,Food,Toys,Pets,279.58,164.21,12.09,19.66,3.83,4,5,9,18,88
7794,Natalie Adams,24,Male,39867.29,868,True,2022-07-14,08:42:43,A,E,J,N,S,Books,Office,Snacks,Sports,Health,472.57,68.24,11.6,18.25,3.75,3,8,11,6,21
7795,Kathleen Braun,24,Other,67281.95,77,False,2023-01-02,05:23:55,A,E,L,P,R,Electronics,Office,Snacks,Sports,Pets,13.48,154.32,28.9,5.96,4.26,2,2,6,34,66
7796,Betty Fisher,42,Male,49502.62,373,True,2022-05-18,13:37:42,A,G,L,N,Q,Books,Office,Food,Sports,Beauty,386.52,158.08,4.13,2.13,2.76,2,9,18,10,13
7797,Nicole Kennedy,63,Other,40723.27,48,True,2022-10-15,01:02:54,A,E,K,N,T,Books,Office,Drinks,Sports,Beauty,28.83,111.95,11.06,16.85,5.27,1,2,10,11,31
7798,Carrie Delgado,61,Female,49400.15,583,True,2022-10-22,12:39:26,A,E,J,N,T,Clothing,Home,Drinks,Toys,Health,127.36,180.92,5.02,13.61,1.74,2,5,12,30,70
7799,Dorothy Baker,59,Male,50572.64,195,False,2022-06-22,16:05:39,B,F,L,M,R,Books,Outdoor,Drinks,Games,Health,377.66,185.94,44.46,2.31,2.3,3,8,7,5,79
7800,Diane White,59,Other,45734.56,267,True,2023-01-24,04:52:14,B,H,J,O,R,Books,Home,Food,Games,Pets,242.0,130.81,22.85,7.12,8.06,4,8,6,24,59
7801,Joshua Clark,21,Female,50584.71,431,True,2022-06-28,01:34:56,D,G,K,O,Q,Electronics,Home,Food,Sports,Health,167.56,91.21,11.89,18.17,8.0,1,2,10,43,96
7802,Marilyn Valdez,60,Male,46251.83,871,True,2022-05-20,13:12:33,C,H,K,P,Q,Electronics,Office,Snacks,Toys,Beauty,359.17,29.48,39.25,3.7,5.29,1,7,15,48,95
7803,Melissa Morgan,29,Male,51935.74,94,False,2022-05-23,05:16:47,B,H,J,P,T,Clothing,Home,Drinks,Toys,Pets,339.19,60.5,44.61,7.56,6.85,1,2,17,26,5
7804,Leslie Brown,43,Male,57903.17,636,False,2023-01-05,19:30:29,D,E,L,O,S,Clothing,Office,Drinks,Sports,Beauty,485.38,128.91,44.74,7.97,9.69,4,6,10,1,56
7805,Diana Bruce,34,Other,67437.11,994,False,2022-05-31,15:34:40,C,E,K,P,T,Clothing,Home,Snacks,Toys,Beauty,58.4,87.51,19.43,2.76,6.92,4,4,2,4,13
7806,Dustin Chapman,52,Male,37819.18,160,False,2022-11-27,11:41:06,B,E,J,N,Q,Clothing,Home,Food,Toys,Pets,140.38,122.93,20.88,2.91,1.91,4,1,7,28,47
7807,Holly Smith,58,Male,41895.46,23,True,2022-05-20,23:41:59,B,F,L,M,T,Electronics,Home,Drinks,Sports,Health,242.4,52.96,17.23,14.14,2.78,1,7,10,48,26
7808,Terry Butler,26,Other,58178.25,661,False,2023-03-28,02:23:01,A,F,I,M,S,Books,Home,Snacks,Games,Beauty,158.41,33.11,3.7,9.91,4.83,1,6,6,39,49
7809,Carol Morrison,21,Other,69653.92,875,False,2022-05-10,16:00:16,C,F,K,M,T,Books,Home,Drinks,Sports,Beauty,30.68,40.1,23.3,18.08,8.96,4,3,2,5,42
7810,Janet Cantrell,52,Female,53688.75,145,False,2022-10-15,00:52:17,C,H,I,M,R,Books,Outdoor,Drinks,Toys,Health,364.92,185.3,47.91,17.94,5.1,4,4,14,15,83
7811,Christopher Trevino,27,Other,47776.38,28,False,2022-04-12,05:22:22,B,G,L,P,R,Electronics,Office,Food,Toys,Pets,339.46,18.21,3.42,15.31,4.19,3,4,15,26,28
7812,Allen Lowe,38,Female,63494.12,453,True,2022-08-14,13:13:06,B,F,I,M,S,Clothing,Home,Food,Games,Health,255.86,186.64,7.1,9.4,4.46,1,5,12,13,46
7813,Anthony Jones,63,Male,37918.76,741,False,2022-07-14,07:32:46,D,E,L,P,R,Electronics,Home,Drinks,Toys,Beauty,166.16,119.83,9.22,1.18,2.02,3,7,14,35,76
7814,Kimberly Moody,31,Other,66592.56,221,True,2022-12-25,14:19:33,A,G,I,O,T,Books,Home,Snacks,Sports,Health,359.43,124.1,4.77,14.09,4.01,4,2,4,41,57
7815,Alexandra Gallegos,37,Male,38896.12,94,False,2022-11-03,08:15:16,A,G,I,O,Q,Clothing,Home,Snacks,Toys,Beauty,284.2,110.66,48.06,4.72,9.36,4,1,10,28,17
7816,Christopher Becker,42,Male,27345.39,770,False,2022-07-25,20:03:47,A,F,I,O,Q,Electronics,Home,Snacks,Games,Health,192.34,199.87,23.85,11.5,6.61,3,6,5,38,31
7817,Spencer Gray,28,Female,44154.46,821,True,2022-07-15,18:07:10,D,F,K,N,T,Electronics,Outdoor,Food,Sports,Beauty,171.2,177.4,34.88,6.14,1.28,1,7,2,31,60
7818,Amy Gonzales,26,Female,49063.44,658,False,2023-04-02,22:52:15,A,G,K,N,R,Books,Office,Drinks,Games,Health,217.96,103.99,6.01,17.26,7.78,3,3,8,7,37
7819,Sonia Calderon,33,Other,31440.58,158,True,2022-06-25,06:37:48,C,F,J,M,Q,Electronics,Outdoor,Food,Toys,Pets,250.26,151.49,34.1,19.08,4.5,1,3,18,47,32
7820,Brianna Rivera,38,Female,48231.68,663,False,2023-03-04,12:03:37,C,F,I,P,Q,Books,Home,Snacks,Sports,Health,101.43,161.91,46.88,9.49,8.22,3,5,4,14,76
7821,Marie Stanley,32,Male,46733.02,440,True,2023-03-31,14:24:54,C,G,I,P,S,Electronics,Home,Food,Sports,Beauty,157.94,47.59,44.87,1.34,5.59,1,8,12,17,8
7822,Don Kelly,62,Other,42504.46,892,True,2022-11-18,13:32:21,A,G,L,O,Q,Clothing,Outdoor,Food,Games,Health,115.99,6.73,6.77,18.06,9.42,3,4,9,39,14
7823,Jose Miller,64,Female,62004.65,673,True,2022-06-12,12:26:52,A,E,I,N,T,Clothing,Home,Food,Toys,Health,14.29,161.56,28.03,16.52,3.93,4,7,4,11,73
7824,Jonathan Burns,55,Other,49528.42,939,False,2022-04-21,23:53:41,B,G,I,O,T,Electronics,Office,Food,Toys,Beauty,311.26,54.66,21.18,3.51,2.82,1,4,6,42,59
7825,Crystal Barry,58,Female,52756.99,325,True,2022-12-25,00:55:49,B,H,J,P,Q,Clothing,Outdoor,Food,Sports,Beauty,278.08,123.71,6.8,12.01,1.48,1,1,12,40,52
7826,Erica Clements,60,Other,54161.41,56,False,2023-01-05,20:56:30,A,G,L,O,S,Clothing,Outdoor,Food,Toys,Health,72.7,162.85,25.88,3.84,3.0,2,4,19,35,21
7827,Debra Brown,29,Female,39565.27,268,True,2023-01-05,14:46:09,D,E,L,M,Q,Books,Office,Snacks,Sports,Health,186.54,104.46,18.07,15.44,8.7,2,4,17,22,49
7828,David Sanford,47,Female,52073.2,686,False,2022-05-15,02:16:24,D,G,I,N,S,Electronics,Outdoor,Food,Games,Beauty,18.02,100.87,25.86,6.59,9.69,1,9,16,26,25
7829,Spencer Johnson,34,Male,46215.79,694,False,2022-09-14,17:43:13,A,E,I,N,R,Electronics,Outdoor,Drinks,Sports,Beauty,289.04,143.42,16.01,11.31,2.49,1,9,2,21,99
7830,Colin Snyder,24,Female,36908.76,993,True,2022-05-09,04:56:52,C,H,J,O,R,Electronics,Office,Food,Sports,Beauty,191.87,94.21,14.16,14.24,3.16,4,1,8,39,50
